Node.1	Node.2	Phi	Phi_tilde	wTO
ENSG00000108839	ENSG00000167005	a	a	-0.52
ENSG00000104164	ENSG00000167005	a	a	0.54
ENSG00000117118	ENSG00000167005	a	a	0.53
ENSG00000113558	ENSG00000167005	a	a	0.54
ENSG00000065154	ENSG00000167005	a	a	0.54
ENSG00000023572	ENSG00000167005	a	a	0.54
ENSG00000015479	ENSG00000167005	a	a	0.54
ENSG00000023734	ENSG00000167005	a	a	0.54
ENSG00000163444	ENSG00000167005	g	g.Ctrl_TCX	0.54
ENSG00000143933	ENSG00000167005	a	a	0.54
ENSG00000174173	ENSG00000167005	a	a	0.55
ENSG00000144827	ENSG00000167005	a	a	0.53
ENSG00000109270	ENSG00000167005	a	a	0.54
ENSG00000164187	ENSG00000167005	a	a	0.54
ENSG00000113595	ENSG00000167005	a	a	0.54
ENSG00000165169	ENSG00000167005	a	a	0.54
ENSG00000147180	ENSG00000167005	a	a	0.54
ENSG00000198791	ENSG00000167005	a	a	0.55
ENSG00000135002	ENSG00000167005	a	a	0.55
ENSG00000135070	ENSG00000167005	a	a	0.55
ENSG00000139180	ENSG00000167005	a	a	0.54
ENSG00000023516	ENSG00000167005	a	a	0.53
ENSG00000166946	ENSG00000167005	g	g.Ctrl_TCX	0.54
ENSG00000169018	ENSG00000167005	g	g.Ctrl_TCX	0.54
ENSG00000101654	ENSG00000167005	a	a	0.55
ENSG00000196776	ENSG00000167005	a	a	0.54
ENSG00000198836	ENSG00000167005	a	a	0.55
ENSG00000164031	ENSG00000167005	a	a	0.54
ENSG00000123091	ENSG00000167005	a	a	0.52
ENSG00000175087	ENSG00000167005	g	g.Ctrl_TCX	0.54
ENSG00000156136	ENSG00000167005	a	a	0.54
ENSG00000113456	ENSG00000167005	a	a	0.54
ENSG00000106853	ENSG00000167005	a	a	0.53
ENSG00000139505	ENSG00000167005	a	a	0.55
ENSG00000116459	ENSG00000167005	a	a	0.54
ENSG00000143106	ENSG00000167005	a	a	0.54
ENSG00000091483	ENSG00000167005	a	a	0.54
ENSG00000138663	ENSG00000167005	a	a	0.54
ENSG00000153130	ENSG00000167005	a	a	0.54
ENSG00000112697	ENSG00000167005	a	a	0.54
ENSG00000128609	ENSG00000167005	a	a	0.53
ENSG00000154582	ENSG00000167005	a	a	0.51
ENSG00000147669	ENSG00000167005	a	a	0.53
ENSG00000135018	ENSG00000167005	a	a	0.55
ENSG00000137876	ENSG00000167005	a	a	0.53
ENSG00000141030	ENSG00000167005	a	a	0.54
ENSG00000164109	ENSG00000167005	a	a	0.54
ENSG00000114573	ENSG00000272772	a	a	0.54
ENSG00000069345	ENSG00000272772	a	a	0.55
ENSG00000156735	ENSG00000272772	a	a	0.54
ENSG00000119318	ENSG00000272772	a	a	0.54
ENSG00000138018	ENSG00000272772	a	a	0.53
ENSG00000116030	ENSG00000272772	a	a	0.53
ENSG00000154174	ENSG00000272772	a	a	0.53
ENSG00000198961	ENSG00000272772	a	a	0.54
ENSG00000182220	ENSG00000272772	a	a	0.55
ENSG00000186310	ENSG00000272772	a	a	0.54
ENSG00000123562	ENSG00000272772	a	a	0.54
ENSG00000198689	ENSG00000272772	a	a	0.55
ENSG00000166922	ENSG00000272772	a	a	0.54
ENSG00000125868	ENSG00000272772	a	a	0.54
ENSG00000100554	ENSG00000272772	a	a	0.55
ENSG00000115520	ENSG00000272772	a	a	0.55
ENSG00000109180	ENSG00000272772	a	a	0.54
ENSG00000113558	ENSG00000272772	a	a	0.55
ENSG00000069509	ENSG00000272772	a	a	0.54
ENSG00000065154	ENSG00000272772	a	a	0.54
ENSG00000108946	ENSG00000272772	a	a	0.54
ENSG00000038274	ENSG00000272772	a	a	0.54
ENSG00000041357	ENSG00000272772	a	a	0.54
ENSG00000152332	ENSG00000272772	a	a	0.54
ENSG00000204138	ENSG00000272772	g	g.Ctrl_TCX	-0.53
ENSG00000136521	ENSG00000272772	a	a	0.55
ENSG00000138757	ENSG00000272772	a	a	0.53
ENSG00000131263	ENSG00000272772	a	a	0.54
ENSG00000155961	ENSG00000272772	a	a	0.54
ENSG00000070718	ENSG00000272772	a	a	0.54
ENSG00000165637	ENSG00000272772	a	a	0.54
ENSG00000136003	ENSG00000272772	a	a	0.53
ENSG00000169018	ENSG00000272772	a	a	0.53
ENSG00000069329	ENSG00000272772	a	a	0.54
ENSG00000123091	ENSG00000272772	a	a	0.55
ENSG00000115310	ENSG00000272772	a	a	0.54
ENSG00000119862	ENSG00000272772	a	a	0.55
ENSG00000156976	ENSG00000272772	a	a	0.55
ENSG00000158301	ENSG00000272772	a	a	0.55
ENSG00000165678	ENSG00000272772	a	a	0.55
ENSG00000139505	ENSG00000272772	a	a	0.53
ENSG00000070831	ENSG00000272772	g	g.Ctrl_TCX	0.53
ENSG00000131779	ENSG00000272772	a	a	0.53
ENSG00000143727	ENSG00000272772	a	a	0.54
ENSG00000112697	ENSG00000272772	a	a	0.54
ENSG00000128609	ENSG00000272772	a	a	0.55
ENSG00000160131	ENSG00000272772	a	a	0.55
ENSG00000120805	ENSG00000272772	a	a	0.54
ENSG00000103091	ENSG00000272772	a	a	-0.53
ENSG00000134440	ENSG00000272772	a	a	0.55
ENSG00000198612	ENSG00000272772	a	a	0.55
ENSG00000169255	ENSG00000272772	a	a	0.53
ENSG00000104388	ENSG00000161021	a	a	-0.54
ENSG00000103769	ENSG00000161021	a	a	-0.52
ENSG00000143155	ENSG00000161021	a	a	-0.53
ENSG00000119801	ENSG00000161021	a	a	-0.51
ENSG00000114405	ENSG00000161021	a	a	-0.53
ENSG00000061918	ENSG00000161021	a	a	-0.53
ENSG00000123570	ENSG00000161021	a	a	-0.53
ENSG00000107758	ENSG00000161021	a	a	-0.53
ENSG00000139131	ENSG00000161021	a	a	-0.53
ENSG00000163536	ENSG00000161021	a	a	-0.51
ENSG00000225792	ENSG00000161021	a	a	-0.53
ENSG00000106299	ENSG00000161021	a	a	-0.53
ENSG00000186106	ENSG00000161021	a	a	-0.53
ENSG00000156642	ENSG00000161021	a	a	-0.54
ENSG00000162639	ENSG00000161021	a	a	-0.53
ENSG00000077152	ENSG00000161021	g	g.Ctrl_TCX	-0.52
ENSG00000070087	ENSG00000161021	g	g.Ctrl_TCX	-0.53
ENSG00000113387	ENSG00000161021	a	a	-0.52
ENSG00000050748	ENSG00000161021	g	g.Ctrl_TCX	-0.52
ENSG00000013392	ENSG00000161021	g	g.Ctrl_TCX	-0.53
ENSG00000120265	ENSG00000161021	a	a	-0.52
ENSG00000157214	ENSG00000161021	g	g.Ctrl_TCX	-0.53
ENSG00000078668	ENSG00000161021	a	a	-0.54
ENSG00000097007	ENSG00000161021	g	g.Ctrl_TCX	0.53
ENSG00000122873	ENSG00000161021	a	a	-0.54
ENSG00000108395	ENSG00000161021	g	g.Ctrl_TCX	-0.52
ENSG00000100744	ENSG00000161021	g	g.Ctrl_TCX	-0.51
ENSG00000085415	ENSG00000161021	a	a	-0.52
ENSG00000015479	ENSG00000161021	g	g.Ctrl_TCX	-0.51
ENSG00000104365	ENSG00000161021	a	a	0.53
ENSG00000164951	ENSG00000161021	g	g.Ctrl_TCX	-0.52
ENSG00000135002	ENSG00000161021	a	a	-0.53
ENSG00000135070	ENSG00000161021	g	g.Ctrl_TCX	-0.51
ENSG00000143013	ENSG00000161021	g	g.Ctrl_TCX	-0.52
ENSG00000106537	ENSG00000161021	g	g.Ctrl_TCX	-0.52
ENSG00000047597	ENSG00000161021	g	g.Ctrl_TCX	-0.53
ENSG00000106853	ENSG00000161021	g	g.Ctrl_TCX	-0.51
ENSG00000140280	ENSG00000161021	g	g.Ctrl_TCX	-0.52
ENSG00000114573	ENSG00000254433	a	a	0.55
ENSG00000115415	ENSG00000254433	a	a	0.55
ENSG00000104388	ENSG00000254433	a	a	0.55
ENSG00000103769	ENSG00000254433	a	a	0.55
ENSG00000142875	ENSG00000254433	a	a	0.54
ENSG00000143155	ENSG00000254433	a	a	0.56
ENSG00000079785	ENSG00000254433	a	a	0.56
ENSG00000119801	ENSG00000254433	a	a	0.55
ENSG00000136531	ENSG00000254433	a	a	0.54
ENSG00000114405	ENSG00000254433	a	a	0.55
ENSG00000061918	ENSG00000254433	a	a	0.55
ENSG00000075790	ENSG00000254433	a	a	0.55
ENSG00000123570	ENSG00000254433	a	a	0.55
ENSG00000156735	ENSG00000254433	a	a	0.53
ENSG00000107758	ENSG00000254433	a	a	0.54
ENSG00000139131	ENSG00000254433	a	a	0.56
ENSG00000136404	ENSG00000254433	a	a	0.54
ENSG00000112996	ENSG00000254433	a	a	0.55
ENSG00000085365	ENSG00000254433	a	a	0.55
ENSG00000225792	ENSG00000254433	a	a	0.55
ENSG00000172209	ENSG00000254433	a	a	0.55
ENSG00000106299	ENSG00000254433	a	a	0.54
ENSG00000186106	ENSG00000254433	a	a	0.55
ENSG00000119318	ENSG00000254433	a	a	0.54
ENSG00000149313	ENSG00000254433	a	a	0.56
ENSG00000125249	ENSG00000254433	a	a	0.54
ENSG00000134265	ENSG00000254433	a	a	0.55
ENSG00000162378	ENSG00000254433	a	a	0.54
ENSG00000162639	ENSG00000254433	a	a	0.54
ENSG00000143158	ENSG00000254433	a	a	0.53
ENSG00000138079	ENSG00000254433	a	a	0.54
ENSG00000196950	ENSG00000254433	a	a	0.54
ENSG00000178567	ENSG00000254433	a	a	0.55
ENSG00000114784	ENSG00000254433	a	a	0.54
ENSG00000163818	ENSG00000254433	a	a	0.55
ENSG00000154174	ENSG00000254433	a	a	0.55
ENSG00000070087	ENSG00000254433	a	a	0.55
ENSG00000163655	ENSG00000254433	a	a	0.54
ENSG00000113387	ENSG00000254433	a	a	0.55
ENSG00000083720	ENSG00000254433	a	a	0.54
ENSG00000198961	ENSG00000254433	a	a	0.54
ENSG00000050748	ENSG00000254433	a	a	0.54
ENSG00000096092	ENSG00000254433	a	a	0.54
ENSG00000013392	ENSG00000254433	a	a	0.55
ENSG00000120265	ENSG00000254433	a	a	0.55
ENSG00000231760	ENSG00000254433	a	a	0.54
ENSG00000157214	ENSG00000254433	a	a	0.54
ENSG00000196937	ENSG00000254433	a	a	0.54
ENSG00000182220	ENSG00000254433	a	a	0.54
ENSG00000186310	ENSG00000254433	a	a	0.54
ENSG00000123562	ENSG00000254433	a	a	0.54
ENSG00000122126	ENSG00000254433	a	a	0.55
ENSG00000104643	ENSG00000254433	a	a	0.56
ENSG00000078668	ENSG00000254433	a	a	0.54
ENSG00000173258	ENSG00000254433	a	a	0.54
ENSG00000097007	ENSG00000254433	a	a	-0.53
ENSG00000122873	ENSG00000254433	a	a	0.56
ENSG00000165832	ENSG00000254433	a	a	0.55
ENSG00000089818	ENSG00000254433	a	a	0.55
ENSG00000177889	ENSG00000254433	a	a	0.53
ENSG00000236051	ENSG00000254433	a	a	0.54
ENSG00000102471	ENSG00000254433	a	a	0.55
ENSG00000139977	ENSG00000254433	a	a	0.55
ENSG00000007168	ENSG00000254433	a	a	0.54
ENSG00000213424	ENSG00000254433	a	a	0.55
ENSG00000108395	ENSG00000254433	a	a	0.54
ENSG00000141378	ENSG00000254433	a	a	0.55
ENSG00000113638	ENSG00000254433	a	a	0.54
ENSG00000061794	ENSG00000254433	a	a	0.55
ENSG00000100744	ENSG00000254433	a	a	0.54
ENSG00000085415	ENSG00000254433	a	a	0.55
ENSG00000091164	ENSG00000254433	a	a	0.53
ENSG00000127995	ENSG00000254433	a	a	0.55
ENSG00000087470	ENSG00000254433	a	a	0.55
ENSG00000108839	ENSG00000254433	a	a	-0.53
ENSG00000164985	ENSG00000254433	a	a	0.54
ENSG00000068366	ENSG00000254433	a	a	0.54
ENSG00000100934	ENSG00000254433	a	a	0.55
ENSG00000104164	ENSG00000254433	a	a	0.55
ENSG00000117118	ENSG00000254433	a	a	0.53
ENSG00000113558	ENSG00000254433	a	a	0.54
ENSG00000065154	ENSG00000254433	a	a	0.54
ENSG00000023572	ENSG00000254433	a	a	0.55
ENSG00000015479	ENSG00000254433	a	a	0.55
ENSG00000023734	ENSG00000254433	a	a	0.54
ENSG00000119965	ENSG00000254433	a	a	0.54
ENSG00000104365	ENSG00000254433	a	a	-0.53
ENSG00000189195	ENSG00000254433	a	a	0.54
ENSG00000163444	ENSG00000254433	a	a	0.54
ENSG00000143933	ENSG00000254433	a	a	0.54
ENSG00000174173	ENSG00000254433	a	a	0.55
ENSG00000144827	ENSG00000254433	a	a	0.54
ENSG00000109270	ENSG00000254433	a	a	0.54
ENSG00000164187	ENSG00000254433	a	a	0.55
ENSG00000113595	ENSG00000254433	a	a	0.55
ENSG00000165169	ENSG00000254433	a	a	0.55
ENSG00000147180	ENSG00000254433	a	a	0.55
ENSG00000198791	ENSG00000254433	a	a	0.55
ENSG00000137563	ENSG00000254433	a	a	0.54
ENSG00000164951	ENSG00000254433	a	a	0.55
ENSG00000135002	ENSG00000254433	a	a	0.56
ENSG00000135070	ENSG00000254433	a	a	0.55
ENSG00000148572	ENSG00000254433	a	a	0.54
ENSG00000139180	ENSG00000254433	a	a	0.54
ENSG00000023516	ENSG00000254433	a	a	0.54
ENSG00000166946	ENSG00000254433	a	a	0.54
ENSG00000169018	ENSG00000254433	a	a	0.54
ENSG00000101654	ENSG00000254433	a	a	0.55
ENSG00000240731	ENSG00000254433	g	g.Ctrl_TCX	-0.52
ENSG00000196776	ENSG00000254433	a	a	0.55
ENSG00000198836	ENSG00000254433	a	a	0.56
ENSG00000164031	ENSG00000254433	a	a	0.55
ENSG00000236810	ENSG00000254433	g	g.Ctrl_TCX	-0.53
ENSG00000175087	ENSG00000254433	a	a	0.54
ENSG00000143013	ENSG00000254433	a	a	0.54
ENSG00000135932	ENSG00000254433	a	a	0.55
ENSG00000152642	ENSG00000254433	a	a	0.54
ENSG00000156136	ENSG00000254433	a	a	0.54
ENSG00000164112	ENSG00000254433	a	a	0.54
ENSG00000113456	ENSG00000254433	a	a	0.54
ENSG00000101911	ENSG00000254433	a	a	0.54
ENSG00000047597	ENSG00000254433	a	a	0.55
ENSG00000106853	ENSG00000254433	a	a	0.54
ENSG00000165434	ENSG00000254433	a	a	0.54
ENSG00000154144	ENSG00000254433	a	a	0.52
ENSG00000139505	ENSG00000254433	a	a	0.55
ENSG00000100478	ENSG00000254433	a	a	0.55
ENSG00000101132	ENSG00000254433	a	a	0.54
ENSG00000116459	ENSG00000254433	g	g.Ctrl_TCX	0.53
ENSG00000143106	ENSG00000254433	g	g.Ctrl_TCX	0.54
ENSG00000091483	ENSG00000254433	a	a	0.55
ENSG00000138663	ENSG00000254433	a	a	0.54
ENSG00000153130	ENSG00000254433	a	a	0.55
ENSG00000112697	ENSG00000254433	a	a	0.53
ENSG00000128609	ENSG00000254433	a	a	0.53
ENSG00000154582	ENSG00000254433	a	a	0.52
ENSG00000147669	ENSG00000254433	a	a	0.54
ENSG00000135018	ENSG00000254433	a	a	0.55
ENSG00000137876	ENSG00000254433	a	a	0.53
ENSG00000141030	ENSG00000254433	a	a	0.54
ENSG00000164109	ENSG00000254433	a	a	0.54
ENSG00000167005	ENSG00000254433	a	a	0.55
ENSG00000161021	ENSG00000254433	a	a	-0.53
ENSG00000115415	ENSG00000260281	a	a	0.54
ENSG00000104388	ENSG00000260281	a	a	0.55
ENSG00000103769	ENSG00000260281	a	a	0.55
ENSG00000142875	ENSG00000260281	a	a	0.54
ENSG00000143155	ENSG00000260281	a	a	0.55
ENSG00000079785	ENSG00000260281	a	a	0.56
ENSG00000119801	ENSG00000260281	a	a	0.54
ENSG00000136531	ENSG00000260281	a	a	0.54
ENSG00000114405	ENSG00000260281	a	a	0.55
ENSG00000061918	ENSG00000260281	a	a	0.55
ENSG00000075790	ENSG00000260281	a	a	0.53
ENSG00000123570	ENSG00000260281	a	a	0.55
ENSG00000156735	ENSG00000260281	a	a	0.54
ENSG00000107758	ENSG00000260281	a	a	0.53
ENSG00000139131	ENSG00000260281	a	a	0.56
ENSG00000136404	ENSG00000260281	a	a	0.53
ENSG00000112996	ENSG00000260281	a	a	0.54
ENSG00000085365	ENSG00000260281	a	a	0.54
ENSG00000225792	ENSG00000260281	a	a	0.54
ENSG00000172209	ENSG00000260281	a	a	0.54
ENSG00000186106	ENSG00000260281	a	a	0.54
ENSG00000119318	ENSG00000260281	a	a	0.53
ENSG00000149313	ENSG00000260281	a	a	0.56
ENSG00000125249	ENSG00000260281	a	a	0.53
ENSG00000134265	ENSG00000260281	a	a	0.54
ENSG00000162378	ENSG00000260281	a	a	0.54
ENSG00000162639	ENSG00000260281	a	a	0.54
ENSG00000143158	ENSG00000260281	a	a	0.54
ENSG00000196950	ENSG00000260281	a	a	0.54
ENSG00000178567	ENSG00000260281	a	a	0.55
ENSG00000114784	ENSG00000260281	a	a	0.53
ENSG00000163818	ENSG00000260281	a	a	0.54
ENSG00000154174	ENSG00000260281	a	a	0.55
ENSG00000070087	ENSG00000260281	a	a	0.55
ENSG00000113387	ENSG00000260281	a	a	0.54
ENSG00000198961	ENSG00000260281	a	a	0.54
ENSG00000013392	ENSG00000260281	a	a	0.54
ENSG00000120265	ENSG00000260281	a	a	0.54
ENSG00000231760	ENSG00000260281	a	a	0.54
ENSG00000157214	ENSG00000260281	a	a	0.54
ENSG00000182220	ENSG00000260281	a	a	0.54
ENSG00000186310	ENSG00000260281	a	a	0.54
ENSG00000123562	ENSG00000260281	a	a	0.55
ENSG00000122126	ENSG00000260281	a	a	0.54
ENSG00000104643	ENSG00000260281	a	a	0.55
ENSG00000078668	ENSG00000260281	a	a	0.55
ENSG00000122873	ENSG00000260281	a	a	0.55
ENSG00000165832	ENSG00000260281	a	a	0.54
ENSG00000089818	ENSG00000260281	a	a	0.55
ENSG00000236051	ENSG00000260281	a	a	0.53
ENSG00000102471	ENSG00000260281	a	a	0.54
ENSG00000139977	ENSG00000260281	a	a	0.54
ENSG00000007168	ENSG00000260281	a	a	0.53
ENSG00000213424	ENSG00000260281	a	a	0.54
ENSG00000141378	ENSG00000260281	a	a	0.55
ENSG00000061794	ENSG00000260281	a	a	0.54
ENSG00000100744	ENSG00000260281	a	a	0.54
ENSG00000091164	ENSG00000260281	a	a	0.52
ENSG00000127995	ENSG00000260281	a	a	0.54
ENSG00000087470	ENSG00000260281	a	a	0.55
ENSG00000068366	ENSG00000260281	a	a	0.53
ENSG00000104164	ENSG00000260281	a	a	0.54
ENSG00000117118	ENSG00000260281	a	a	0.52
ENSG00000113558	ENSG00000260281	a	a	0.54
ENSG00000069509	ENSG00000260281	a	a	0.51
ENSG00000065154	ENSG00000260281	a	a	0.54
ENSG00000023572	ENSG00000260281	a	a	0.54
ENSG00000015479	ENSG00000260281	a	a	0.55
ENSG00000023734	ENSG00000260281	a	a	0.53
ENSG00000163444	ENSG00000260281	a	a	0.54
ENSG00000143933	ENSG00000260281	a	a	0.54
ENSG00000174173	ENSG00000260281	a	a	0.54
ENSG00000144827	ENSG00000260281	a	a	0.54
ENSG00000144867	ENSG00000260281	a	a	0.53
ENSG00000109270	ENSG00000260281	a	a	0.54
ENSG00000164187	ENSG00000260281	a	a	0.54
ENSG00000113595	ENSG00000260281	a	a	0.54
ENSG00000165169	ENSG00000260281	a	a	0.54
ENSG00000147180	ENSG00000260281	a	a	0.54
ENSG00000198791	ENSG00000260281	a	a	0.55
ENSG00000135002	ENSG00000260281	a	a	0.55
ENSG00000135070	ENSG00000260281	a	a	0.55
ENSG00000139180	ENSG00000260281	a	a	0.54
ENSG00000023516	ENSG00000260281	a	a	0.52
ENSG00000166946	ENSG00000260281	a	a	0.53
ENSG00000169018	ENSG00000260281	a	a	0.54
ENSG00000101654	ENSG00000260281	a	a	0.55
ENSG00000196776	ENSG00000260281	a	a	0.54
ENSG00000198836	ENSG00000260281	a	a	0.55
ENSG00000164031	ENSG00000260281	a	a	0.53
ENSG00000175087	ENSG00000260281	g	g.Ctrl_TCX	0.52
ENSG00000143013	ENSG00000260281	a	a	0.54
ENSG00000156136	ENSG00000260281	a	a	0.53
ENSG00000113456	ENSG00000260281	a	a	0.54
ENSG00000047597	ENSG00000260281	a	a	0.55
ENSG00000106853	ENSG00000260281	a	a	0.53
ENSG00000139505	ENSG00000260281	a	a	0.54
ENSG00000100478	ENSG00000260281	a	a	0.54
ENSG00000116459	ENSG00000260281	a	a	0.52
ENSG00000143106	ENSG00000260281	a	a	0.54
ENSG00000091483	ENSG00000260281	a	a	0.55
ENSG00000138663	ENSG00000260281	a	a	0.53
ENSG00000153130	ENSG00000260281	a	a	0.54
ENSG00000112697	ENSG00000260281	a	a	0.52
ENSG00000128609	ENSG00000260281	a	a	0.53
ENSG00000147669	ENSG00000260281	a	a	0.53
ENSG00000135018	ENSG00000260281	a	a	0.55
ENSG00000151500	ENSG00000260281	a	a	0.52
ENSG00000137876	ENSG00000260281	a	a	0.53
ENSG00000141030	ENSG00000260281	a	a	0.53
ENSG00000164109	ENSG00000260281	a	a	0.54
ENSG00000167005	ENSG00000260281	a	a	0.55
ENSG00000161021	ENSG00000260281	a	a	-0.53
ENSG00000254433	ENSG00000260281	a	a	0.56
ENSG00000115415	ENSG00000272770	a	a	0.54
ENSG00000104388	ENSG00000272770	g	g.Ctrl_TCX	0.54
ENSG00000103769	ENSG00000272770	a	a	0.53
ENSG00000143155	ENSG00000272770	a	a	0.55
ENSG00000079785	ENSG00000272770	a	a	0.56
ENSG00000136531	ENSG00000272770	a	a	0.54
ENSG00000114405	ENSG00000272770	a	a	0.53
ENSG00000061918	ENSG00000272770	a	a	0.54
ENSG00000075790	ENSG00000272770	a	a	0.54
ENSG00000123570	ENSG00000272770	a	a	0.55
ENSG00000139131	ENSG00000272770	a	a	0.55
ENSG00000085365	ENSG00000272770	a	a	0.54
ENSG00000225792	ENSG00000272770	a	a	0.53
ENSG00000172209	ENSG00000272770	a	a	0.53
ENSG00000149313	ENSG00000272770	a	a	0.55
ENSG00000134265	ENSG00000272770	a	a	0.54
ENSG00000162639	ENSG00000272770	a	a	0.53
ENSG00000163818	ENSG00000272770	a	a	0.54
ENSG00000154174	ENSG00000272770	a	a	0.55
ENSG00000070087	ENSG00000272770	a	a	0.54
ENSG00000198961	ENSG00000272770	a	a	0.55
ENSG00000157214	ENSG00000272770	a	a	0.53
ENSG00000104643	ENSG00000272770	a	a	0.56
ENSG00000122873	ENSG00000272770	a	a	0.55
ENSG00000165832	ENSG00000272770	a	a	0.55
ENSG00000236051	ENSG00000272770	a	a	0.54
ENSG00000102471	ENSG00000272770	a	a	0.54
ENSG00000139977	ENSG00000272770	a	a	0.54
ENSG00000007168	ENSG00000272770	a	a	0.53
ENSG00000108395	ENSG00000272770	a	a	0.54
ENSG00000141378	ENSG00000272770	a	a	0.55
ENSG00000061794	ENSG00000272770	a	a	0.53
ENSG00000087470	ENSG00000272770	a	a	0.54
ENSG00000015479	ENSG00000272770	a	a	0.53
ENSG00000164187	ENSG00000272770	a	a	0.54
ENSG00000113595	ENSG00000272770	a	a	0.54
ENSG00000198791	ENSG00000272770	a	a	0.54
ENSG00000135070	ENSG00000272770	a	a	0.54
ENSG00000101654	ENSG00000272770	a	a	0.55
ENSG00000196776	ENSG00000272770	a	a	0.53
ENSG00000198836	ENSG00000272770	a	a	0.55
ENSG00000164031	ENSG00000272770	a	a	0.53
ENSG00000047597	ENSG00000272770	a	a	0.54
ENSG00000139505	ENSG00000272770	a	a	0.54
ENSG00000100478	ENSG00000272770	a	a	0.54
ENSG00000138663	ENSG00000272770	a	a	0.54
ENSG00000135018	ENSG00000272770	a	a	0.55
ENSG00000167005	ENSG00000272770	a	a	0.54
ENSG00000254433	ENSG00000272770	a	a	0.55
ENSG00000260281	ENSG00000272770	a	a	0.54
ENSG00000165678	ENSG00000158315	a	a	-0.53
ENSG00000115415	ENSG00000204084	g	g.Ctrl_TCX	-0.53
ENSG00000104388	ENSG00000204084	g	g.Ctrl_TCX	-0.53
ENSG00000103769	ENSG00000204084	a	a	-0.53
ENSG00000143155	ENSG00000204084	a	a	-0.52
ENSG00000079785	ENSG00000204084	a	a	-0.55
ENSG00000136531	ENSG00000204084	g	g.Ctrl_TCX	-0.52
ENSG00000114405	ENSG00000204084	g	g.Ctrl_TCX	-0.52
ENSG00000075790	ENSG00000204084	g	g.Ctrl_TCX	-0.52
ENSG00000107758	ENSG00000204084	g	g.Ctrl_TCX	-0.51
ENSG00000139131	ENSG00000204084	a	a	-0.54
ENSG00000172209	ENSG00000204084	g	g.Ctrl_TCX	-0.51
ENSG00000149313	ENSG00000204084	a	a	-0.54
ENSG00000196950	ENSG00000204084	g	g.Ctrl_TCX	-0.51
ENSG00000163818	ENSG00000204084	g	g.Ctrl_TCX	-0.52
ENSG00000198961	ENSG00000204084	a	a	-0.52
ENSG00000104643	ENSG00000204084	a	a	-0.54
ENSG00000122873	ENSG00000204084	a	a	-0.52
ENSG00000165832	ENSG00000204084	a	a	-0.52
ENSG00000102471	ENSG00000204084	g	g.Ctrl_TCX	-0.52
ENSG00000141378	ENSG00000204084	a	a	-0.53
ENSG00000015479	ENSG00000204084	g	g.Ctrl_TCX	-0.52
ENSG00000113595	ENSG00000204084	g	g.Ctrl_TCX	-0.51
ENSG00000147180	ENSG00000204084	g	g.Ctrl_TCX	-0.52
ENSG00000198791	ENSG00000204084	g	g.Ctrl_TCX	-0.53
ENSG00000198836	ENSG00000204084	g	g.Ctrl_TCX	-0.54
ENSG00000047597	ENSG00000204084	g	g.Ctrl_TCX	-0.53
ENSG00000139505	ENSG00000204084	g	g.Ctrl_TCX	-0.52
ENSG00000135018	ENSG00000204084	g	g.Ctrl_TCX	-0.52
ENSG00000167005	ENSG00000204084	g	g.Ctrl_TCX	-0.53
ENSG00000254433	ENSG00000204084	a	a	-0.54
ENSG00000260281	ENSG00000204084	a	a	-0.52
ENSG00000115415	ENSG00000091073	a	a	-0.55
ENSG00000104388	ENSG00000091073	a	a	-0.53
ENSG00000142875	ENSG00000091073	a	a	-0.53
ENSG00000079785	ENSG00000091073	a	a	-0.55
ENSG00000136531	ENSG00000091073	g	g.Ctrl_TCX	-0.54
ENSG00000114405	ENSG00000091073	a	a	-0.53
ENSG00000075790	ENSG00000091073	a	a	-0.53
ENSG00000107758	ENSG00000091073	a	a	-0.54
ENSG00000139131	ENSG00000091073	a	a	-0.54
ENSG00000149313	ENSG00000091073	a	a	-0.54
ENSG00000162639	ENSG00000091073	g	g.Ctrl_TCX	-0.51
ENSG00000196950	ENSG00000091073	g	g.Ctrl_TCX	-0.53
ENSG00000163818	ENSG00000091073	g	g.Ctrl_TCX	-0.53
ENSG00000157214	ENSG00000091073	g	g.Ctrl_TCX	-0.54
ENSG00000078668	ENSG00000091073	a	a	-0.52
ENSG00000122873	ENSG00000091073	a	a	-0.53
ENSG00000165832	ENSG00000091073	a	a	-0.53
ENSG00000236051	ENSG00000091073	g	g.Ctrl_TCX	-0.53
ENSG00000102471	ENSG00000091073	a	a	-0.53
ENSG00000127995	ENSG00000091073	g	g.Ctrl_TCX	-0.53
ENSG00000087470	ENSG00000091073	a	a	-0.55
ENSG00000068366	ENSG00000091073	a	a	-0.51
ENSG00000189195	ENSG00000091073	g	g.Ctrl_TCX	-0.52
ENSG00000147180	ENSG00000091073	g	g.Ctrl_TCX	-0.53
ENSG00000101654	ENSG00000091073	a	a	-0.54
ENSG00000163001	ENSG00000091073	a	a	-0.51
ENSG00000196776	ENSG00000091073	a	a	-0.54
ENSG00000198836	ENSG00000091073	a	a	-0.54
ENSG00000164031	ENSG00000091073	a	a	-0.52
ENSG00000254433	ENSG00000091073	a	a	-0.53
ENSG00000115415	ENSG00000122965	a	a	-0.53
ENSG00000047249	ENSG00000122965	g	g.Ctrl_TCX	-0.51
ENSG00000104388	ENSG00000122965	a	a	-0.54
ENSG00000103769	ENSG00000122965	a	a	-0.53
ENSG00000143155	ENSG00000122965	a	a	-0.52
